,DD,HD,Variant,Position,Binding_Energy
36655,0.25,1.0,2,5,-477.09
36656,0.25,1.0,2,6,-221.75
36657,0.25,1.0,2,7,-517.87
36658,0.25,1.0,2,8,-377.64
36659,0.25,1.0,2,9,-353.07
36660,0.25,1.0,2,10,-363.87
36661,0.25,1.0,2,11,-496.46
36662,0.25,1.0,2,12,-309.23
36663,0.25,1.0,2,13,-335.19
36664,0.25,1.0,2,14,-233.49
36665,0.25,1.0,2,15,-491.6
36666,0.25,1.0,2,16,-319.98
36667,0.25,1.0,2,17,-439.61
36668,0.25,1.0,2,18,-431.15
36669,0.25,1.0,2,19,-370.66
36670,0.25,1.0,2,20,-256.81
36671,0.25,1.0,2,21,-456.43
36672,0.25,1.0,2,22,-335.7
36673,0.25,1.0,2,23,-302.87
36674,0.25,1.0,2,24,-344.74
36675,0.25,1.0,2,25,-344.57
36676,0.25,1.0,2,26,-422.08
36677,0.25,1.0,2,27,-464.15
36678,0.25,1.0,2,28,-319.63
36679,0.25,1.0,2,29,-459.25
36680,0.25,1.0,2,30,-346.41
36681,0.25,1.0,2,31,-346.73
36682,0.25,1.0,2,32,-236.88
36683,0.25,1.0,2,33,-260.54
36684,0.25,1.0,2,34,-382.29
36685,0.25,1.0,2,35,-485.38
36686,0.25,1.0,2,36,-290.15
36687,0.25,1.0,2,37,-372.24
36688,0.25,1.0,2,38,-241.63
36689,0.25,1.0,2,39,-556.06
36690,0.25,1.0,2,40,-407.93
36691,0.25,1.0,2,41,-189.74
36692,0.25,1.0,3,1,-415.92
36693,0.25,1.0,3,2,-344.08
36694,0.25,1.0,3,3,-491.71
36695,0.25,1.0,3,4,-303.53
36696,0.25,1.0,3,5,-462.8
36697,0.25,1.0,3,6,-109.85
36698,0.25,1.0,3,7,-358.86
36699,0.25,1.0,3,8,-280.1
36700,0.25,1.0,3,9,-284.28
36701,0.25,1.0,3,10,-330.18
36702,0.25,1.0,3,11,-425.71
36703,0.25,1.0,3,12,-377.45
36704,0.25,1.0,3,13,-320.27
36705,0.25,1.0,3,14,-382.47
36706,0.25,1.0,3,15,-446.34
36707,0.25,1.0,3,16,-361.48
36708,0.25,1.0,3,17,-497.79
36709,0.25,1.0,3,18,-310.04
36710,0.25,1.0,3,19,-368.67
36711,0.25,1.0,3,20,-202.71
36712,0.25,1.0,3,21,-556.33
36713,0.25,1.0,3,22,-411.5
36714,0.25,1.0,3,23,-299.89
36715,0.25,1.0,3,24,-383.1
36716,0.25,1.0,3,25,-279.62
36717,0.25,1.0,3,26,-283.34
36718,0.25,1.0,3,27,-500.31
36719,0.25,1.0,3,28,-542.84
36720,0.25,1.0,3,29,-364.39
36721,0.25,1.0,3,30,-321.43
36722,0.25,1.0,3,31,-250.48
36723,0.25,1.0,3,32,-315.23
36724,0.25,1.0,3,33,-278.45
36725,0.25,1.0,3,34,-369.16
36726,0.25,1.0,3,35,-329.98
36727,0.25,1.0,3,36,-520.84
36728,0.25,1.0,3,37,-246.5
36729,0.25,1.0,3,38,-416.45
36730,0.25,1.0,3,39,-283.76
36731,0.25,1.0,3,40,-244.49
36732,0.25,1.0,3,41,-460.57
36733,0.25,1.0,4,1,-373.55
36734,0.25,1.0,4,2,-469.99
36735,0.25,1.0,4,3,-256.49
36736,0.25,1.0,4,4,-658.36
36737,0.25,1.0,4,5,-136.99
36738,0.25,1.0,4,6,-420.51
36739,0.25,1.0,4,7,-475.7
36740,0.25,1.0,4,8,-377.3
36741,0.25,1.0,4,9,-315.13
36742,0.25,1.0,4,10,-534.7
36743,0.25,1.0,4,11,-384.83
36744,0.25,1.0,4,12,-306.2
36745,0.25,1.0,4,13,-527.53
36746,0.25,1.0,4,14,-271.89
36747,0.25,1.0,4,15,-423.38
36748,0.25,1.0,4,16,-339.53
36749,0.25,1.0,4,17,-603.52
36750,0.25,1.0,4,18,-512.89
36751,0.25,1.0,4,19,-312.36
36752,0.25,1.0,4,20,-252.42
36753,0.25,1.0,4,21,-246.41
36754,0.25,1.0,4,22,-488.62
36755,0.25,1.0,4,23,-377.2
36756,0.25,1.0,4,24,-393.76
36757,0.25,1.0,4,25,-247.89
36758,0.25,1.0,4,26,-378.02
36759,0.25,1.0,4,27,-338.98
36760,0.25,1.0,4,28,-521.06
36761,0.25,1.0,4,29,-453.63
36762,0.25,1.0,4,30,-441.1
36763,0.25,1.0,4,31,-420.6
36764,0.25,1.0,4,32,-270.12
36765,0.25,1.0,4,33,-326.12
36766,0.25,1.0,4,34,-496.1
36767,0.25,1.0,4,35,-284.32
36768,0.25,1.0,4,36,-517.9
36769,0.25,1.0,4,37,-286.77
36770,0.25,1.0,4,38,-357.48
36771,0.25,1.0,5,1,-400.87
36772,0.25,1.0,5,2,-597.61
36773,0.25,1.0,5,3,-399.16
36774,0.25,1.0,5,4,-512.37
36775,0.25,1.0,5,5,-293.46
36776,0.25,1.0,5,6,-365.11
36777,0.25,1.0,5,7,-390.84
36778,0.25,1.0,5,8,-501.3
36779,0.25,1.0,5,9,-426.14
36780,0.25,1.0,5,10,-489.55
36781,0.25,1.0,5,11,-383.48
36782,0.25,1.0,5,12,-215.86
36783,0.25,1.0,5,13,-350.42
36784,0.25,1.0,5,14,-302.94
36785,0.25,1.0,5,15,-432.05
36786,0.25,1.0,5,16,-463.06
36787,0.25,1.0,5,17,-567.07
36788,0.25,1.0,5,18,-349.4
36789,0.25,1.0,5,19,-422.92
36790,0.25,1.0,5,20,-304.39
36791,0.25,1.0,5,21,-247.61
36792,0.25,1.0,5,22,-357.36
36793,0.25,1.0,5,23,-283.64
36794,0.25,1.0,5,24,-346.55
36795,0.25,1.0,5,25,-297.24
36796,0.25,1.0,5,26,-486.66
36797,0.25,1.0,5,27,-270.38
36798,0.25,1.0,5,28,-342.34
36799,0.25,1.0,5,29,-261.68
36800,0.25,1.0,5,30,-309.74
36801,0.25,1.0,5,31,-337.42
36802,0.25,1.0,5,32,-265.49
36803,0.25,1.0,5,33,-426.36
36804,0.25,1.0,5,34,-297.7
36805,0.25,1.0,5,35,-388.04
36806,0.25,1.0,5,36,-388.05
36807,0.25,1.0,5,37,-112.42
36808,0.25,1.0,5,38,-392.84
36809,0.25,1.0,5,39,-260.96
36810,0.25,1.0,5,40,-286.55
36811,0.25,1.0,5,41,-340.37
36812,0.25,1.0,5,42,-370.39
36813,0.375,1.0,1,1,-493.4
36814,0.375,1.0,1,2,-203.48
36815,0.375,1.0,1,3,-371.93
36816,0.375,1.0,1,4,-555.43
36817,0.375,1.0,1,5,-248.38
36818,0.375,1.0,1,6,-292.95
36819,0.375,1.0,1,7,-183.23
36820,0.375,1.0,1,8,-298.68
36821,0.375,1.0,1,9,-304.96
36822,0.375,1.0,1,10,-518.98
36823,0.375,1.0,1,11,-380.99
36824,0.375,1.0,1,12,-345.06
36825,0.375,1.0,1,13,-379.85
36826,0.375,1.0,1,14,-391.28
36827,0.375,1.0,1,15,-297.54
36828,0.375,1.0,1,16,-316.7
36829,0.375,1.0,1,17,-472.03
36830,0.375,1.0,1,18,-399.31
36831,0.375,1.0,1,19,-340.94
36832,0.375,1.0,1,20,-394.55
36833,0.375,1.0,1,21,-563.19
36834,0.375,1.0,1,22,-447.21
36835,0.375,1.0,1,23,-275.5
36836,0.375,1.0,1,24,-615.18
36837,0.375,1.0,1,25,-366.01
36838,0.375,1.0,1,26,-444.76
36839,0.375,1.0,1,27,-551.74
36840,0.375,1.0,1,28,-299.7
36841,0.375,1.0,1,29,-196.62
36842,0.375,1.0,1,30,-429.17
36843,0.375,1.0,1,31,-372.28
36844,0.375,1.0,1,32,-531.5
36845,0.375,1.0,1,33,-445.76
36846,0.375,1.0,1,34,-413.5
36847,0.375,1.0,1,35,-245.74
36848,0.375,1.0,1,36,-394.24
36849,0.375,1.0,1,37,-543.8
36850,0.375,1.0,1,38,-428.45
36851,0.375,1.0,2,1,-347.17
36852,0.375,1.0,2,2,-397.13
36853,0.375,1.0,2,3,-168.73
36854,0.375,1.0,2,4,-443.56
36855,0.375,1.0,2,5,-223.79
36856,0.375,1.0,2,6,-313.75
36857,0.375,1.0,2,7,-374.71
36858,0.375,1.0,2,8,-357.71
36859,0.375,1.0,2,9,-420.81
36860,0.375,1.0,2,10,-414.41
36861,0.375,1.0,2,11,-223.12
36862,0.375,1.0,2,12,-439.44
36863,0.375,1.0,2,13,-443.55
36864,0.375,1.0,2,14,-420.4
36865,0.375,1.0,2,15,-311.22
36866,0.375,1.0,2,16,-277.61
36867,0.375,1.0,2,17,-424.52
36868,0.375,1.0,2,18,-270.25
36869,0.375,1.0,2,19,-429.24
36870,0.375,1.0,2,20,-674.63
36871,0.375,1.0,2,21,-366.34
36872,0.375,1.0,2,22,-344.02
36873,0.375,1.0,2,23,-255.27
36874,0.375,1.0,2,24,-381.25
36875,0.375,1.0,2,25,-198.9
36876,0.375,1.0,2,26,-511.55
36877,0.375,1.0,2,27,-476.12
36878,0.375,1.0,2,28,-253.52
36879,0.375,1.0,2,29,-138.14
36880,0.375,1.0,2,30,-526.71
36881,0.375,1.0,2,31,-507.72
36882,0.375,1.0,2,32,-290.06
36883,0.375,1.0,2,33,-549.62
36884,0.375,1.0,2,34,-327.62
36885,0.375,1.0,2,35,-522.0
36886,0.375,1.0,2,36,-434.96
36887,0.375,1.0,2,37,-316.87
36888,0.375,1.0,2,38,-402.89
36889,0.375,1.0,2,39,-303.92
36890,0.375,1.0,2,40,-316.26
36891,0.375,1.0,2,41,-203.79
36892,0.375,1.0,2,42,-471.87
36893,0.375,1.0,2,43,-281.9
36894,0.375,1.0,3,1,-435.01
36895,0.375,1.0,3,2,-399.8
36896,0.375,1.0,3,3,-369.84
36897,0.375,1.0,3,4,-581.19
36898,0.375,1.0,3,5,-458.98
36899,0.375,1.0,3,6,-587.41
36900,0.375,1.0,3,7,-276.54
36901,0.375,1.0,3,8,-458.76
36902,0.375,1.0,3,9,-508.53
36903,0.375,1.0,3,10,-456.13
36904,0.375,1.0,3,11,-399.76
36905,0.375,1.0,3,12,-469.58
36906,0.375,1.0,3,13,-418.37
36907,0.375,1.0,3,14,-515.96
36908,0.375,1.0,3,15,-449.82
36909,0.375,1.0,3,16,-441.57
36910,0.375,1.0,3,17,-344.85
36911,0.375,1.0,3,18,-322.68
36912,0.375,1.0,3,19,-432.63
36913,0.375,1.0,3,20,-504.95
36914,0.375,1.0,3,21,-503.28
36915,0.375,1.0,3,22,-400.78
36916,0.375,1.0,3,23,-425.27
36917,0.375,1.0,3,24,-237.22
36918,0.375,1.0,3,25,-581.7
36919,0.375,1.0,3,26,-225.1
36920,0.375,1.0,3,27,-357.16
36921,0.375,1.0,3,28,-461.52
36922,0.375,1.0,3,29,-350.96
36923,0.375,1.0,3,30,-156.3
36924,0.375,1.0,3,31,-433.62
36925,0.375,1.0,3,32,-431.59
36926,0.375,1.0,3,33,-377.84
36927,0.375,1.0,3,34,-471.06
36928,0.375,1.0,3,35,-406.82
36929,0.375,1.0,3,36,-214.44
36930,0.375,1.0,3,37,-333.03
36931,0.375,1.0,3,38,-394.05
36932,0.375,1.0,3,39,-233.45
36933,0.375,1.0,4,1,-488.44
36934,0.375,1.0,4,2,-580.67
36935,0.375,1.0,4,3,-473.35
36936,0.375,1.0,4,4,-400.19
36937,0.375,1.0,4,5,-237.46
36938,0.375,1.0,4,6,-227.7
36939,0.375,1.0,4,7,-406.22
36940,0.375,1.0,4,8,-320.97
36941,0.375,1.0,4,9,-355.45
36942,0.375,1.0,4,10,-490.96
36943,0.375,1.0,4,11,-421.26
36944,0.375,1.0,4,12,-357.28
36945,0.375,1.0,4,13,-540.1
36946,0.375,1.0,4,14,-552.11
36947,0.375,1.0,4,15,-412.56
36948,0.375,1.0,4,16,-366.25
36949,0.375,1.0,4,17,-145.57
36950,0.375,1.0,4,18,-418.38
36951,0.375,1.0,4,19,-507.86
36952,0.375,1.0,4,20,-470.88
36953,0.375,1.0,4,21,-482.45
36954,0.375,1.0,4,22,-313.26
36955,0.375,1.0,4,23,-436.31
36956,0.375,1.0,4,24,-416.97
36957,0.375,1.0,4,25,-299.24
36958,0.375,1.0,4,26,-283.04
36959,0.375,1.0,4,27,-202.34
36960,0.375,1.0,4,28,-448.34
36961,0.375,1.0,4,29,-406.42
36962,0.375,1.0,4,30,-477.31
36963,0.375,1.0,4,31,-237.87
36964,0.375,1.0,4,32,-247.26
36965,0.375,1.0,4,33,-471.65
36966,0.375,1.0,4,34,-325.58
36967,0.375,1.0,4,35,-495.7
36968,0.375,1.0,4,36,-315.11
36969,0.375,1.0,4,37,-193.75
36970,0.375,1.0,4,38,-360.41
36971,0.375,1.0,5,1,-389.16
36972,0.375,1.0,5,2,-539.37
36973,0.375,1.0,5,3,-321.84
36974,0.375,1.0,5,4,-474.47
36975,0.375,1.0,5,5,-355.02
36976,0.375,1.0,5,6,-351.46
36977,0.375,1.0,5,7,-252.9
36978,0.375,1.0,5,8,-322.0
36979,0.375,1.0,5,9,-448.45
36980,0.375,1.0,5,10,-353.49
36981,0.375,1.0,5,11,-253.41
36982,0.375,1.0,5,12,-269.94
36983,0.375,1.0,5,13,-770.89
36984,0.375,1.0,5,14,-248.39
36985,0.375,1.0,5,15,-304.9
36986,0.375,1.0,5,16,-394.19
36987,0.375,1.0,5,17,-362.26
36988,0.375,1.0,5,18,-325.94
36989,0.375,1.0,5,19,-438.89
36990,0.375,1.0,5,20,-632.65
36991,0.375,1.0,5,21,-541.76
36992,0.375,1.0,5,22,-390.61
36993,0.375,1.0,5,23,-459.51
36994,0.375,1.0,5,24,-500.29
36995,0.375,1.0,5,25,-414.44
36996,0.375,1.0,5,26,-721.35
36997,0.375,1.0,5,27,-251.13
36998,0.375,1.0,5,28,-389.59
36999,0.375,1.0,5,29,-244.89
37000,0.375,1.0,5,30,-447.86
37001,0.375,1.0,5,31,-340.74
37002,0.375,1.0,5,32,-467.37
37003,0.375,1.0,5,33,-88.72
37004,0.375,1.0,5,34,-458.57
37005,0.375,1.0,5,35,-485.11
37006,0.375,1.0,5,36,-350.96
37007,0.375,1.0,5,37,-514.31
37008,0.375,1.0,5,38,-322.38
37009,0.375,1.0,5,39,-388.6
37010,0.375,1.0,5,40,-388.81
37011,0.375,1.0,5,41,-395.77
37012,0.375,1.0,5,42,-423.73
37013,0.375,1.0,5,43,-513.29
37014,0.375,1.0,5,44,-188.32
37015,0.5,1.0,1,1,-556.87
37016,0.5,1.0,1,2,-606.2
37017,0.5,1.0,1,3,-189.87
37018,0.5,1.0,1,4,-348.39
37019,0.5,1.0,1,5,-299.32
37020,0.5,1.0,1,6,-395.79
37021,0.5,1.0,1,7,-313.04
37022,0.5,1.0,1,8,-266.69
37023,0.5,1.0,1,9,-638.47
37024,0.5,1.0,1,10,-436.68
37025,0.5,1.0,1,11,-388.67
37026,0.5,1.0,1,12,-452.86
37027,0.5,1.0,1,13,-496.49
37028,0.5,1.0,1,14,-385.38
37029,0.5,1.0,1,15,-408.1
37030,0.5,1.0,1,16,-105.1
37031,0.5,1.0,1,17,-642.99
37032,0.5,1.0,1,18,-322.98
37033,0.5,1.0,1,19,-478.95
37034,0.5,1.0,1,20,-319.59
37035,0.5,1.0,1,21,-428.1
37036,0.5,1.0,1,22,-349.77
37037,0.5,1.0,1,23,-339.88
37038,0.5,1.0,1,24,-468.79
37039,0.5,1.0,1,25,-395.87
37040,0.5,1.0,1,26,-223.67
37041,0.5,1.0,1,27,-239.76
37042,0.5,1.0,1,28,-431.25
37043,0.5,1.0,1,29,-365.52
37044,0.5,1.0,1,30,-238.0
37045,0.5,1.0,1,31,-484.16
37046,0.5,1.0,1,32,-387.15
37047,0.5,1.0,1,33,-364.41
37048,0.5,1.0,1,34,-208.55
37049,0.5,1.0,1,35,-375.58
37050,0.5,1.0,1,36,-243.87
37051,0.5,1.0,1,37,-496.43
37052,0.5,1.0,1,38,-432.89
37053,0.5,1.0,1,39,-502.71
37054,0.5,1.0,1,40,-420.16
37055,0.5,1.0,1,41,-216.54
37056,0.5,1.0,1,42,-563.4
37057,0.5,1.0,1,43,-94.83
37058,0.5,1.0,2,1,-333.07
37059,0.5,1.0,2,2,-506.01
37060,0.5,1.0,2,3,-430.83
37061,0.5,1.0,2,4,-206.12
37062,0.5,1.0,2,5,-497.31
37063,0.5,1.0,2,6,-459.16
37064,0.5,1.0,2,7,-343.48
37065,0.5,1.0,2,8,-525.42
37066,0.5,1.0,2,9,-277.81
37067,0.5,1.0,2,10,-412.56
37068,0.5,1.0,2,11,-111.79
37069,0.5,1.0,2,12,-461.07
37070,0.5,1.0,2,13,-196.95
37071,0.5,1.0,2,14,-532.27
37072,0.5,1.0,2,15,-304.26
37073,0.5,1.0,2,16,-195.99
37074,0.5,1.0,2,17,-348.47
37075,0.5,1.0,2,18,-406.84
37076,0.5,1.0,2,19,-425.43
37077,0.5,1.0,2,20,-332.06
37078,0.5,1.0,2,21,-296.89
37079,0.5,1.0,2,22,-577.69
37080,0.5,1.0,2,23,-355.01
37081,0.5,1.0,2,24,-309.59
37082,0.5,1.0,2,25,-481.72
37083,0.5,1.0,2,26,-444.44
37084,0.5,1.0,2,27,-402.71
37085,0.5,1.0,2,28,-376.06
37086,0.5,1.0,2,29,-379.69
37087,0.5,1.0,2,30,-334.67
37088,0.5,1.0,2,31,-276.25
37089,0.5,1.0,2,32,-281.02
37090,0.5,1.0,2,33,-355.26
37091,0.5,1.0,2,34,-395.76
37092,0.5,1.0,2,35,-147.69
37093,0.5,1.0,2,36,-279.86
37094,0.5,1.0,2,37,-355.57
37095,0.5,1.0,2,38,-247.23
37096,0.5,1.0,2,39,-349.63
37097,0.5,1.0,2,40,-430.47
37098,0.5,1.0,2,41,-311.9
37099,0.5,1.0,2,42,-384.95
37100,0.5,1.0,2,43,-371.79
37101,0.5,1.0,2,44,-264.75
37102,0.5,1.0,2,45,-398.95
37103,0.5,1.0,2,46,-353.47
37104,0.5,1.0,3,1,-412.38
37105,0.5,1.0,3,2,-418.58
37106,0.5,1.0,3,3,-353.28
37107,0.5,1.0,3,4,-307.06
37108,0.5,1.0,3,5,-338.17
37109,0.5,1.0,3,6,-309.11
37110,0.5,1.0,3,7,-293.62
37111,0.5,1.0,3,8,-421.59
37112,0.5,1.0,3,9,-482.34
37113,0.5,1.0,3,10,-562.99
37114,0.5,1.0,3,11,-276.23
37115,0.5,1.0,3,12,-326.37
37116,0.5,1.0,3,13,-446.27
37117,0.5,1.0,3,14,-293.75
37118,0.5,1.0,3,15,-362.48
37119,0.5,1.0,3,16,-418.42
37120,0.5,1.0,3,17,-383.53
37121,0.5,1.0,3,18,-334.29
37122,0.5,1.0,3,19,-449.58
37123,0.5,1.0,3,20,-376.15
37124,0.5,1.0,3,21,-412.29
37125,0.5,1.0,3,22,-283.44
37126,0.5,1.0,3,23,-249.35
37127,0.5,1.0,3,24,-340.3
37128,0.5,1.0,3,25,-433.01
37129,0.5,1.0,3,26,-307.35
37130,0.5,1.0,3,27,-502.72
37131,0.5,1.0,3,28,-179.42
37132,0.5,1.0,3,29,-400.41
37133,0.5,1.0,3,30,-102.09
37134,0.5,1.0,3,31,-603.75
37135,0.5,1.0,3,32,-388.28
37136,0.5,1.0,3,33,-194.67
37137,0.5,1.0,3,34,-332.82
37138,0.5,1.0,3,35,-514.62
37139,0.5,1.0,3,36,-194.63
37140,0.5,1.0,3,37,-218.71
37141,0.5,1.0,3,38,-355.87
37142,0.5,1.0,3,39,-529.6
37143,0.5,1.0,4,1,-587.19
37144,0.5,1.0,4,2,-298.67
37145,0.5,1.0,4,3,-431.46
37146,0.5,1.0,4,4,-305.67
37147,0.5,1.0,4,5,-476.41
37148,0.5,1.0,4,6,-376.26
37149,0.5,1.0,4,7,-585.08
37150,0.5,1.0,4,8,-306.36
37151,0.5,1.0,4,9,-365.55
37152,0.5,1.0,4,10,-269.89
37153,0.5,1.0,4,11,-419.33
37154,0.5,1.0,4,12,-454.42
37155,0.5,1.0,4,13,-389.83
37156,0.5,1.0,4,14,-288.34
37157,0.5,1.0,4,15,-436.64
37158,0.5,1.0,4,16,-183.37
37159,0.5,1.0,4,17,-407.69
37160,0.5,1.0,4,18,-397.81
37161,0.5,1.0,4,19,-485.77
37162,0.5,1.0,4,20,-386.02
37163,0.5,1.0,4,21,-394.46
37164,0.5,1.0,4,22,-353.78
37165,0.5,1.0,4,23,-481.77
37166,0.5,1.0,4,24,-248.05
37167,0.5,1.0,4,25,-399.4
37168,0.5,1.0,4,26,-422.06
37169,0.5,1.0,4,27,-550.37
37170,0.5,1.0,4,28,-305.28
37171,0.5,1.0,4,29,-499.66
37172,0.5,1.0,4,30,-395.7
37173,0.5,1.0,4,31,-425.01
37174,0.5,1.0,4,32,-405.98
37175,0.5,1.0,4,33,-370.15
37176,0.5,1.0,4,34,-440.35
37177,0.5,1.0,4,36,-536.02
37178,0.5,1.0,4,37,-392.7
37179,0.5,1.0,4,38,-350.72
37180,0.5,1.0,4,39,-477.13
37181,0.5,1.0,4,40,-340.96
37182,0.5,1.0,4,41,-511.99
37183,0.5,1.0,4,42,-367.39
37184,0.5,1.0,4,43,-451.3
37185,0.5,1.0,4,44,-315.45
37186,0.5,1.0,4,45,-421.91
37187,0.5,1.0,5,1,-353.42
37188,0.5,1.0,5,2,-423.3
37189,0.5,1.0,5,3,-356.45
37190,0.5,1.0,5,4,-429.08
37191,0.5,1.0,5,5,-413.3
37192,0.5,1.0,5,6,-308.95
37193,0.5,1.0,5,7,-539.72
37194,0.5,1.0,5,8,-340.0
37195,0.5,1.0,5,9,-457.85
37196,0.5,1.0,5,10,-462.73
37197,0.5,1.0,5,11,-403.94
37198,0.5,1.0,5,12,-456.51
37199,0.5,1.0,5,13,-625.52
37200,0.5,1.0,5,14,-166.34
37201,0.5,1.0,5,15,-511.88
37202,0.5,1.0,5,16,-334.74
37203,0.5,1.0,5,17,-458.6
37204,0.5,1.0,5,18,-347.05
37205,0.5,1.0,5,19,-438.96
37206,0.5,1.0,5,20,-388.59
37207,0.5,1.0,5,21,-417.21
37208,0.5,1.0,5,22,-235.45
37209,0.5,1.0,5,23,-333.93
37210,0.5,1.0,5,24,-435.62
37211,0.5,1.0,5,25,-314.54
37212,0.5,1.0,5,26,-468.92
37213,0.5,1.0,5,27,-406.71
37214,0.5,1.0,5,28,-416.02
37215,0.5,1.0,5,29,-367.43
37216,0.5,1.0,5,30,-363.41
37217,0.5,1.0,5,31,-415.59
37218,0.5,1.0,5,32,-388.26
37219,0.5,1.0,5,33,-388.74
37220,0.5,1.0,5,34,-404.49
37221,0.5,1.0,5,35,-280.65
37222,0.5,1.0,5,36,-392.27
37223,0.5,1.0,5,37,-292.78
37224,0.5,1.0,5,38,-426.19
37225,0.625,1.0,1,1,-284.26
37226,0.625,1.0,1,2,-401.05
37227,0.625,1.0,1,3,-418.31
37228,0.625,1.0,1,4,-202.16
37229,0.625,1.0,1,5,-508.6
37230,0.625,1.0,1,6,-297.16
37231,0.625,1.0,1,7,-301.19
37232,0.625,1.0,1,8,-374.65
37233,0.625,1.0,1,9,-511.74
37234,0.625,1.0,1,10,-544.11
37235,0.625,1.0,1,11,-274.47
37236,0.625,1.0,1,12,-358.12
37237,0.625,1.0,1,13,-312.24
37238,0.625,1.0,1,14,-437.37
37239,0.625,1.0,1,15,-627.67
37240,0.625,1.0,1,16,-356.6
37241,0.625,1.0,1,17,-276.65
37242,0.625,1.0,1,18,-277.56
37243,0.625,1.0,1,19,-430.64
37244,0.625,1.0,1,20,-455.25
37245,0.625,1.0,1,21,-274.88
37246,0.625,1.0,1,22,-305.55
37247,0.625,1.0,1,23,-498.86
37248,0.625,1.0,1,24,-202.31
37249,0.625,1.0,1,25,-374.4
37250,0.625,1.0,1,26,-484.24
37251,0.625,1.0,1,27,-402.75
37252,0.625,1.0,1,28,-357.07
37253,0.625,1.0,1,29,-321.86
37254,0.625,1.0,1,30,-428.9
37255,0.625,1.0,1,31,-281.29
37256,0.625,1.0,1,32,-98.06
37257,0.625,1.0,1,33,-268.25
37258,0.625,1.0,1,34,-311.39
37259,0.625,1.0,1,35,-307.94
37260,0.625,1.0,1,36,-322.89
37261,0.625,1.0,1,37,-516.32
37262,0.625,1.0,2,1,-360.17
37263,0.625,1.0,2,2,-546.95
37264,0.625,1.0,2,3,-479.88
37265,0.625,1.0,2,4,-491.76
37266,0.625,1.0,2,5,-439.1
37267,0.625,1.0,2,6,-416.31
37268,0.625,1.0,2,7,-515.51
37269,0.625,1.0,2,8,-506.03
37270,0.625,1.0,2,9,-506.15
37271,0.625,1.0,2,10,-398.96
37272,0.625,1.0,2,11,-467.1
37273,0.625,1.0,2,12,-503.0
37274,0.625,1.0,2,13,-305.58
37275,0.625,1.0,2,14,-363.27
37276,0.625,1.0,2,15,-428.0
37277,0.625,1.0,2,16,-479.93
37278,0.625,1.0,2,17,-376.03
37279,0.625,1.0,2,18,-397.84
37280,0.625,1.0,2,19,-491.73
37281,0.625,1.0,2,20,-563.22
37282,0.625,1.0,2,21,-544.79
37283,0.625,1.0,2,22,-276.5
37284,0.625,1.0,2,23,-439.88
37285,0.625,1.0,2,24,-365.68
37286,0.625,1.0,2,25,-380.11
37287,0.625,1.0,2,26,-174.03
37288,0.625,1.0,2,27,-395.79
37289,0.625,1.0,2,28,-262.97
37290,0.625,1.0,2,29,-302.61
37291,0.625,1.0,2,30,-426.72
37292,0.625,1.0,2,31,-307.66
37293,0.625,1.0,2,32,-306.36
37294,0.625,1.0,2,33,-536.87
37295,0.625,1.0,2,34,-625.97
37296,0.625,1.0,2,35,-357.72
37297,0.625,1.0,2,36,-331.23
37298,0.625,1.0,2,37,-366.68
37299,0.625,1.0,2,38,-326.92
37300,0.625,1.0,3,1,-386.98
37301,0.625,1.0,3,2,-415.06
37302,0.625,1.0,3,3,-251.53
37303,0.625,1.0,3,4,-602.85
37304,0.625,1.0,3,5,-481.94
37305,0.625,1.0,3,6,-511.83
37306,0.625,1.0,3,7,-536.98
37307,0.625,1.0,3,8,-397.01
37308,0.625,1.0,3,9,-308.81
37309,0.625,1.0,3,10,-407.29
37310,0.625,1.0,3,11,-365.99
37311,0.625,1.0,3,12,-382.37
37312,0.625,1.0,3,13,-166.18
37313,0.625,1.0,3,14,-371.91
37314,0.625,1.0,3,15,-483.18
37315,0.625,1.0,3,16,-412.29
37316,0.625,1.0,3,17,-336.22
37317,0.625,1.0,3,18,-394.07
37318,0.625,1.0,3,19,-343.69
37319,0.625,1.0,3,20,-405.36
37320,0.625,1.0,3,21,-387.43
37321,0.625,1.0,3,22,-520.84
37322,0.625,1.0,3,23,-450.3
37323,0.625,1.0,3,24,-433.98
37324,0.625,1.0,3,25,-400.94
37325,0.625,1.0,3,26,-241.28
37326,0.625,1.0,3,27,-283.44
37327,0.625,1.0,3,28,-436.12
37328,0.625,1.0,3,29,-464.83
37329,0.625,1.0,3,30,-408.78
37330,0.625,1.0,3,31,-245.25
37331,0.625,1.0,3,32,-380.13
37332,0.625,1.0,3,33,-332.57
37333,0.625,1.0,3,34,-604.14
37334,0.625,1.0,3,35,-448.46
37335,0.625,1.0,3,36,-587.85
37336,0.625,1.0,3,37,-542.93
37337,0.625,1.0,3,38,-241.81
37338,0.625,1.0,4,1,-512.34
37339,0.625,1.0,4,2,-479.93
37340,0.625,1.0,4,3,-332.37
37341,0.625,1.0,4,4,-406.18
37342,0.625,1.0,4,5,-378.96
37343,0.625,1.0,4,6,-315.37
37344,0.625,1.0,4,7,-471.62
37345,0.625,1.0,4,8,-473.25
37346,0.625,1.0,4,9,-434.99
37347,0.625,1.0,4,10,-534.29
37348,0.625,1.0,4,11,-445.36
37349,0.625,1.0,4,12,-526.12
37350,0.625,1.0,4,13,-416.02
37351,0.625,1.0,4,14,-368.31
37352,0.625,1.0,4,15,-367.81
