,DD,HD,Variant_HD,Variant_DD,Position,Hydrogen Bonds_ALA,Hydrogen Bonds_ARG,Hydrogen Bonds_GLN,Hydrogen Bonds_GLU,Hydrogen Bonds_GLY,Hydrogen Bonds_HYP,Hydrogen Bonds_LEU,Hydrogen Bonds_PRO
21729,0.625,0.57,5,3,7,0.9,0.9,0.55,0.77,0.23,2.39,0.0,0.0
21730,0.625,0.57,5,3,8,1.9,1.29,0.0,0.71,0.9,2.74,0.0,0.0
21731,0.625,0.57,5,3,9,1.0,0.1,0.0,0.68,1.0,2.23,0.81,0.03
21732,0.625,0.57,5,3,10,0.0,0.0,0.0,0.0,1.13,3.35,0.0,0.0
21733,0.625,0.57,5,3,11,0.0,0.61,0.0,0.97,0.0,0.06,0.0,0.0
21734,0.625,0.57,5,3,12,0.32,0.0,0.9,0.0,0.16,1.45,0.0,0.0
21735,0.625,0.57,5,3,13,0.0,0.0,0.0,0.0,0.9,4.48,0.0,0.71
21736,0.625,0.57,5,3,14,0.0,0.35,0.0,0.68,0.94,3.16,0.0,0.0
21737,0.625,0.57,5,3,15,0.58,0.55,0.0,0.16,0.87,3.23,0.0,0.0
21738,0.625,0.57,5,3,16,1.42,0.35,0.97,0.48,0.0,2.68,0.0,0.0
21739,0.625,0.57,5,3,17,0.97,0.0,0.9,0.0,1.0,0.84,0.1,0.19
21740,0.625,0.57,5,3,18,0.23,0.0,0.97,0.0,0.65,1.19,0.0,0.0
21741,0.625,0.57,5,3,19,0.29,0.0,0.55,1.19,0.39,1.48,0.0,0.97
21742,0.625,0.57,5,3,20,0.03,0.0,0.42,0.0,0.39,1.13,0.0,0.0
21743,0.625,0.57,5,3,21,0.94,0.0,0.97,0.77,1.19,1.65,0.0,0.35
21744,0.625,0.57,5,3,22,1.68,0.77,0.97,0.03,1.0,1.16,0.97,0.0
21745,0.625,0.57,5,3,23,0.0,0.0,0.0,0.0,0.29,3.35,0.0,0.77
21746,0.625,0.57,5,3,24,0.16,0.16,0.0,0.87,0.0,2.29,0.0,0.0
21747,0.625,0.57,5,3,25,0.42,0.0,0.0,1.0,0.0,1.65,0.0,0.03
21748,0.625,0.57,5,3,26,0.48,0.97,0.0,0.84,1.19,1.97,0.0,0.0
21749,0.625,0.57,5,3,27,0.29,0.81,0.0,0.77,0.0,1.77,0.0,0.74
21750,0.625,0.57,5,3,28,0.0,0.35,0.84,0.0,0.58,0.35,0.13,0.0
21751,0.625,0.57,5,3,29,0.0,0.0,0.94,0.42,1.0,2.68,0.0,0.0
21752,0.625,0.57,5,3,30,0.0,0.0,0.0,0.0,0.48,5.29,0.0,0.0
21753,0.625,0.57,5,3,31,0.0,0.97,0.0,0.0,0.0,2.26,0.0,0.0
21754,0.625,0.57,5,3,32,0.55,0.23,0.0,0.97,1.74,3.48,0.0,0.0
21755,0.625,0.57,5,3,33,0.0,0.0,0.0,0.0,1.29,3.77,0.0,0.0
21756,0.625,0.57,5,3,34,0.13,0.84,0.0,1.97,0.0,0.39,0.0,0.0
21757,0.625,0.57,5,3,35,0.0,0.0,0.0,0.87,0.03,2.32,0.0,0.0
21758,0.625,0.57,5,3,36,0.0,0.03,0.0,0.87,1.03,2.45,0.77,0.52
21759,0.625,0.57,5,3,37,1.42,0.42,0.0,0.97,2.87,1.03,0.0,0.0
21760,0.625,0.57,5,3,38,0.35,1.9,0.26,1.1,2.19,2.52,0.0,0.0
21761,0.625,0.57,5,3,39,0.0,0.87,0.0,0.0,0.1,4.39,0.0,0.0
21762,0.625,0.57,5,3,40,0.0,0.03,0.0,1.42,0.1,0.1,0.0,1.52
21763,0.625,0.57,5,3,41,0.87,0.0,0.94,1.0,0.74,1.0,0.0,0.0
21764,0.625,0.57,5,4,1,1.1,0.06,0.94,1.0,1.39,2.58,0.0,0.0
21765,0.625,0.57,5,4,2,0.87,0.03,0.0,0.0,1.0,3.97,0.0,0.0
21766,0.625,0.57,5,4,3,0.1,0.87,0.0,0.87,0.06,2.61,0.0,0.29
21767,0.625,0.57,5,4,4,0.77,0.45,0.94,0.94,1.16,0.42,0.0,0.0
21768,0.625,0.57,5,4,5,0.0,0.77,0.0,0.87,1.84,6.26,0.0,0.0
21769,0.625,0.57,5,4,6,0.68,0.26,0.0,0.42,0.0,0.32,0.0,0.0
21770,0.625,0.57,5,4,7,1.0,0.9,0.0,1.0,0.81,1.03,0.0,0.0
21771,0.625,0.57,5,4,8,0.0,0.61,0.0,0.9,0.52,3.55,0.0,0.0
21772,0.625,0.57,5,4,9,0.0,0.0,0.23,0.0,0.87,1.81,0.0,0.0
21773,0.625,0.57,5,4,10,0.0,0.32,0.0,1.0,1.03,2.9,0.0,0.71
21774,0.625,0.57,5,4,11,0.81,0.06,0.16,0.94,2.29,2.13,0.97,0.0
21775,0.625,0.57,5,4,12,0.0,0.55,0.0,0.81,0.0,0.1,0.0,0.0
21776,0.625,0.57,5,4,13,0.55,0.35,0.0,0.0,1.19,1.77,0.0,0.0
21777,0.625,0.57,5,4,14,0.0,0.0,0.0,1.52,0.74,0.65,0.0,0.9
21778,0.625,0.57,5,4,15,0.45,0.48,0.97,1.0,1.06,0.42,0.0,0.0
21779,0.625,0.57,5,4,16,0.55,0.68,0.0,2.0,1.9,2.06,0.0,0.13
21780,0.625,0.57,5,4,17,0.03,0.1,0.0,0.0,0.16,3.48,0.0,0.0
21781,0.625,0.57,5,4,18,0.0,1.0,0.0,0.42,0.29,1.9,0.0,0.0
21782,0.625,0.57,5,4,19,0.0,0.0,0.32,0.0,1.0,1.84,0.0,0.1
21783,0.625,0.57,5,4,20,1.55,0.81,0.0,0.74,1.23,1.94,0.0,0.0
21784,0.625,0.57,5,4,21,0.0,0.0,0.0,0.0,0.71,1.97,0.0,0.0
21785,0.625,0.57,5,4,22,0.0,0.0,0.13,0.0,0.0,3.0,0.0,0.0
21786,0.625,0.57,5,4,23,1.0,0.03,0.1,1.0,2.0,0.0,0.0,1.0
21787,0.625,0.57,5,4,24,0.0,0.0,0.77,0.0,1.74,1.48,0.0,1.87
21788,0.625,0.57,5,4,25,0.9,0.0,0.0,0.0,2.06,2.19,0.0,0.0
21789,0.625,0.57,5,4,26,0.16,0.97,0.65,0.03,0.03,2.94,0.0,0.0
21790,0.625,0.57,5,4,27,0.68,0.0,0.0,0.84,2.71,2.0,0.0,0.0
21791,0.625,0.57,5,4,28,0.0,0.16,0.39,0.0,0.1,1.26,0.0,0.32
21792,0.625,0.57,5,4,29,0.0,0.0,0.0,0.94,0.97,1.61,0.0,0.0
21793,0.625,0.57,5,4,30,1.52,0.03,1.9,1.48,1.87,1.94,0.0,1.0
21794,0.625,0.57,5,4,31,0.94,0.0,0.97,1.0,1.03,1.48,0.0,0.0
21795,0.625,0.57,5,4,32,0.0,0.0,0.06,0.0,0.0,1.35,0.0,0.0
21796,0.625,0.57,5,4,33,0.03,0.23,0.0,0.87,1.0,3.48,0.0,0.0
21797,0.625,0.57,5,4,34,0.58,0.0,0.45,0.0,0.0,0.0,0.39,0.0
21798,0.625,0.57,5,4,35,0.45,0.0,1.03,0.0,1.23,0.71,0.0,0.0
21799,0.625,0.57,5,4,36,0.0,0.16,0.0,0.81,1.68,4.35,0.0,0.0
21800,0.625,0.57,5,4,37,0.97,0.74,0.81,0.94,1.0,2.58,0.0,0.0
21801,0.625,0.57,5,4,38,0.52,0.03,0.35,0.97,0.81,3.19,0.0,0.0
21802,0.625,0.57,5,4,39,0.0,0.19,0.0,0.0,0.81,1.35,0.0,0.03
21803,0.625,0.57,5,4,40,0.26,0.45,0.0,1.0,1.29,1.68,0.29,0.0
21804,0.625,0.57,5,4,41,0.0,0.1,0.0,0.23,0.26,0.29,0.0,0.0
21805,0.625,0.57,5,4,42,0.1,0.0,0.19,0.0,0.97,0.65,0.0,0.0
21806,0.625,0.57,5,4,43,0.0,0.0,0.0,1.0,0.16,1.87,0.0,0.13
21807,0.625,0.57,5,5,1,0.0,0.74,0.0,0.71,0.0,0.81,0.0,0.0
21808,0.625,0.57,5,5,2,0.19,0.23,1.0,0.52,2.06,1.26,0.84,0.0
21809,0.625,0.57,5,5,3,0.1,1.03,0.0,0.0,0.0,2.84,0.0,0.0
21810,0.625,0.57,5,5,4,1.65,1.0,0.0,0.94,2.0,0.1,0.0,0.97
21811,0.625,0.57,5,5,5,0.0,0.35,0.0,0.0,0.03,4.1,0.0,0.0
21812,0.625,0.57,5,5,6,0.0,0.03,0.26,0.0,0.0,0.65,0.0,0.0
21813,0.625,0.57,5,5,7,0.97,0.32,0.0,0.0,0.06,0.48,0.0,0.0
21814,0.625,0.57,5,5,8,1.65,0.84,0.94,0.94,0.03,1.71,0.0,0.61
21815,0.625,0.57,5,5,9,0.29,0.0,0.94,0.0,1.55,0.97,0.0,0.0
21816,0.625,0.57,5,5,10,0.03,0.0,0.97,0.0,0.0,0.35,0.0,0.0
21817,0.625,0.57,5,5,11,0.94,0.0,0.0,0.0,0.87,2.35,0.0,0.0
21818,0.625,0.57,5,5,12,0.97,0.42,0.94,0.23,1.74,0.06,0.0,0.87
21819,0.625,0.57,5,5,13,0.39,1.0,0.0,0.58,1.06,3.45,0.0,0.0
21820,0.625,0.57,5,5,14,0.45,0.0,1.0,0.1,0.94,3.03,0.0,0.65
21821,0.625,0.57,5,5,15,0.0,0.03,0.19,0.0,0.0,0.97,0.0,0.0
21822,0.625,0.57,5,5,16,0.97,0.0,0.97,1.0,0.06,1.52,0.0,0.0
21823,0.625,0.57,5,5,17,0.55,0.03,1.0,0.71,0.48,2.1,0.0,0.0
21824,0.625,0.57,5,5,18,0.0,0.0,0.87,0.0,0.84,2.0,0.0,0.0
21825,0.625,0.57,5,5,19,0.42,0.0,0.61,1.0,0.19,0.94,0.0,0.0
21826,0.625,0.57,5,5,20,0.23,0.0,0.94,0.0,0.03,2.06,0.0,0.0
21827,0.625,0.57,5,5,21,0.0,0.97,0.94,0.94,0.26,1.0,0.0,0.0
21828,0.625,0.57,5,5,22,0.0,0.74,0.0,0.0,1.42,1.52,0.0,0.0
21829,0.625,0.57,5,5,23,0.0,0.0,0.0,0.0,1.06,3.26,0.0,0.0
21830,0.625,0.57,5,5,24,1.0,0.61,0.0,0.9,1.97,0.94,0.19,0.0
21831,0.625,0.57,5,5,25,0.0,1.03,0.0,1.94,1.84,2.19,0.0,0.0
21832,0.625,0.57,5,5,26,0.0,0.0,0.68,0.55,1.77,2.45,0.0,0.97
21833,0.625,0.57,5,5,27,0.16,0.0,0.84,1.06,1.06,0.0,0.0,0.35
21834,0.625,0.57,5,5,28,0.0,0.0,0.0,0.0,1.0,1.26,0.0,0.0
21835,0.625,0.57,5,5,29,0.65,0.0,0.0,0.0,0.0,2.58,0.0,0.0
21836,0.625,0.57,5,5,30,0.0,0.0,1.26,0.0,0.1,0.58,0.0,0.0
21837,0.625,0.57,5,5,31,0.77,0.0,0.94,0.0,0.0,0.03,0.1,0.0
21838,0.625,0.57,5,5,32,1.84,0.26,0.97,0.97,1.45,0.26,0.84,0.0
21839,0.625,0.57,5,5,33,0.61,0.68,0.0,1.0,0.42,0.74,0.0,0.0
21840,0.625,0.57,5,5,34,0.77,0.19,0.97,0.0,0.81,2.71,0.0,0.0
21841,0.625,0.57,5,5,35,1.35,0.0,0.03,0.0,1.77,0.74,0.0,0.0
21842,0.625,0.57,5,5,36,0.45,0.0,0.29,0.0,0.0,0.0,0.0,0.13
21843,0.625,0.57,5,5,37,1.0,1.1,0.0,0.19,0.1,0.03,0.0,0.0
21844,0.625,0.57,5,5,38,0.94,0.0,0.0,1.23,0.65,0.55,0.87,0.0
21845,0.625,0.57,5,5,39,0.13,0.68,0.0,0.97,0.0,0.74,0.0,0.0
21846,0.625,0.57,5,5,40,1.0,0.0,0.94,1.0,0.87,0.16,0.0,0.0
21847,0.625,0.57,5,5,41,0.94,0.1,0.65,0.48,0.0,0.9,0.0,0.0
21848,0.625,0.57,5,5,42,0.1,0.0,0.26,0.0,1.0,3.23,0.0,0.0
21849,0.625,0.57,5,5,43,0.03,0.0,0.68,0.0,0.06,0.42,0.0,0.0
21850,0.625,0.57,5,5,44,0.9,0.58,0.97,0.55,0.55,0.26,0.03,0.0
21851,0.75,0.57,5,1,1,0.52,1.19,0.0,0.9,0.87,1.23,0.0,0.0
21852,0.75,0.57,5,1,2,0.84,1.16,0.0,2.0,0.0,2.35,0.0,0.0
21853,0.75,0.57,5,1,3,0.19,0.0,0.77,1.81,1.61,0.0,0.19,0.19
21854,0.75,0.57,5,1,4,0.0,0.0,0.0,0.0,0.03,2.9,0.0,0.0
21855,0.75,0.57,5,1,5,0.87,0.19,0.0,1.77,0.23,2.58,0.0,0.0
21856,0.75,0.57,5,1,6,0.0,1.0,0.0,0.0,0.97,2.23,0.0,0.0
21857,0.75,0.57,5,1,7,1.45,0.94,1.0,1.0,1.13,2.13,0.0,0.13
21858,0.75,0.57,5,1,8,1.0,0.19,1.81,0.9,2.03,0.0,0.23,0.0
21859,0.75,0.57,5,1,9,0.52,0.97,0.0,1.13,1.32,2.29,0.0,0.0
21860,0.75,0.57,5,1,10,0.0,0.1,0.0,0.0,0.0,2.9,0.0,0.0
21861,0.75,0.57,5,1,11,1.81,0.06,0.0,1.81,0.81,1.84,0.0,0.0
21862,0.75,0.57,5,1,12,0.0,1.94,0.0,0.0,0.06,0.81,0.0,0.0
21863,0.75,0.57,5,1,13,0.55,0.19,0.0,0.94,0.0,1.39,0.0,0.0
21864,0.75,0.57,5,1,14,0.0,0.16,0.0,0.71,0.65,0.06,0.0,1.16
21865,0.75,0.57,5,1,15,0.03,0.77,0.0,0.87,0.94,1.97,0.0,0.0
21866,0.75,0.57,5,1,16,0.0,0.03,0.19,0.03,1.06,0.81,0.0,0.0
21867,0.75,0.57,5,1,17,0.0,0.84,0.0,0.35,1.0,1.9,0.0,0.0
21868,0.75,0.57,5,1,18,0.94,0.0,0.0,0.74,0.68,1.55,0.0,0.0
21869,0.75,0.57,5,1,19,0.65,0.0,0.0,1.29,1.03,2.23,0.77,0.97
21870,0.75,0.57,5,1,20,0.0,0.1,0.0,0.13,0.94,3.0,0.0,0.0
21871,0.75,0.57,5,1,21,0.0,0.06,0.0,0.97,0.0,3.39,0.0,0.0
21872,0.75,0.57,5,1,22,0.97,0.84,0.68,0.23,1.65,1.26,0.0,0.97
21873,0.75,0.57,5,1,23,0.0,0.13,0.0,0.0,1.26,4.42,0.0,0.0
21874,0.75,0.57,5,1,24,0.06,0.0,1.0,0.0,1.48,2.16,0.0,0.0
21875,0.75,0.57,5,1,25,0.26,0.0,0.32,0.29,1.0,1.45,0.0,0.23
21876,0.75,0.57,5,1,26,1.0,0.1,0.35,1.0,1.65,1.68,0.0,0.32
21877,0.75,0.57,5,1,27,0.58,0.0,1.61,0.0,0.0,0.45,0.0,0.0
21878,0.75,0.57,5,1,28,0.68,0.0,0.71,0.03,0.48,0.32,0.61,0.0
21879,0.75,0.57,5,1,29,0.94,0.81,0.0,1.58,1.0,2.77,0.0,0.0
21880,0.75,0.57,5,1,30,0.0,0.0,0.97,0.0,0.68,0.23,0.0,0.0
21881,0.75,0.57,5,1,31,0.0,0.0,1.0,0.16,0.48,1.9,0.0,0.0
21882,0.75,0.57,5,1,32,0.87,0.65,0.0,0.0,1.29,3.13,0.0,0.0
21883,0.75,0.57,5,1,33,0.23,0.0,0.55,0.58,1.06,0.03,0.77,1.03
21884,0.75,0.57,5,1,34,1.71,0.0,0.0,0.0,0.0,0.06,0.0,0.0
21885,0.75,0.57,5,1,35,1.0,0.0,0.0,0.81,0.06,1.48,0.0,0.0
21886,0.75,0.57,5,1,36,0.1,1.0,0.0,0.81,0.29,2.65,0.0,0.0
21887,0.75,0.57,5,1,37,0.9,0.0,0.1,0.0,0.9,3.65,0.52,0.0
21888,0.75,0.57,5,1,38,0.32,0.0,0.06,0.42,0.84,1.55,0.0,0.0
21889,0.75,0.57,5,1,39,0.9,0.0,0.0,0.0,1.0,1.19,0.0,0.0
21890,0.75,0.57,5,1,40,0.87,0.0,0.0,0.0,2.97,1.55,0.0,0.13
21891,0.75,0.57,5,2,1,0.97,0.0,0.0,1.06,1.45,2.9,0.84,0.0
21892,0.75,0.57,5,2,2,0.32,0.0,0.0,1.29,1.03,2.06,0.0,0.0
21893,0.75,0.57,5,2,3,0.0,0.65,0.0,0.48,1.0,3.52,0.0,0.0
21894,0.75,0.57,5,2,4,0.0,1.0,0.74,0.74,0.65,1.84,0.0,0.0
21895,0.75,0.57,5,2,5,0.03,0.03,0.84,0.39,2.42,1.74,0.0,0.0
21896,0.75,0.57,5,2,6,0.03,0.0,0.0,0.13,0.0,2.97,0.0,0.9
21897,0.75,0.57,5,2,7,0.29,1.0,0.23,1.0,1.0,0.0,0.0,0.0
21898,0.75,0.57,5,2,8,0.23,0.0,0.0,1.0,0.13,2.03,0.0,0.0
21899,0.75,0.57,5,2,9,0.61,1.61,0.0,0.68,1.9,1.48,0.0,0.0
21900,0.75,0.57,5,2,10,0.03,0.23,0.0,0.0,0.06,2.68,0.0,0.0
21901,0.75,0.57,5,2,11,0.97,1.0,0.0,1.0,1.35,3.58,0.0,0.0
21902,0.75,0.57,5,2,12,0.0,0.0,0.0,0.0,1.35,1.29,0.0,0.0
21903,0.75,0.57,5,2,13,0.39,0.39,1.61,0.77,0.74,0.03,0.0,0.0
21904,0.75,0.57,5,2,14,0.0,0.58,0.0,0.0,0.71,2.61,0.0,0.0
21905,0.75,0.57,5,2,15,0.0,0.26,0.61,0.1,0.45,1.13,0.0,0.68
21906,0.75,0.57,5,2,16,1.03,0.0,0.06,0.94,0.81,4.55,0.0,0.0
21907,0.75,0.57,5,2,17,0.0,0.0,0.0,0.0,0.39,3.48,0.0,0.0
21908,0.75,0.57,5,2,18,0.0,0.0,1.9,0.0,1.13,2.52,0.0,0.13
21909,0.75,0.57,5,2,19,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0
21910,0.75,0.57,5,2,20,0.55,0.35,0.0,0.52,1.94,3.77,0.0,0.29
21911,0.75,0.57,5,2,21,0.94,0.06,0.26,1.71,0.77,1.65,0.0,0.0
21912,0.75,0.57,5,2,22,1.0,0.0,0.0,0.97,1.03,1.58,0.0,0.0
21913,0.75,0.57,5,2,23,0.0,0.0,0.55,1.58,1.48,0.81,0.0,0.68
21914,0.75,0.57,5,2,24,0.0,0.06,0.03,0.97,1.94,2.19,0.48,0.94
21915,0.75,0.57,5,2,25,0.81,0.0,1.87,0.0,1.06,1.52,0.97,0.0
21916,0.75,0.57,5,2,26,0.0,0.0,0.71,0.0,0.0,0.84,0.0,0.0
21917,0.75,0.57,5,2,27,0.0,0.0,0.06,0.0,1.19,1.77,0.65,0.71
21918,0.75,0.57,5,2,28,0.0,0.77,0.0,0.0,0.61,3.16,0.0,0.0
21919,0.75,0.57,5,2,29,0.0,1.1,0.0,0.0,0.9,3.71,0.0,0.0
21920,0.75,0.57,5,2,30,0.58,1.0,0.0,0.77,0.13,3.45,0.0,0.0
21921,0.75,0.57,5,2,31,1.39,0.65,1.06,0.03,0.55,0.81,0.0,0.0
21922,0.75,0.57,5,2,32,0.0,0.0,0.0,0.94,0.87,3.0,0.0,0.0
21923,0.75,0.57,5,2,33,0.9,1.52,0.58,1.0,1.03,1.84,0.0,0.0
21924,0.75,0.57,5,2,34,0.52,0.03,0.0,0.97,0.65,3.06,0.0,0.0
21925,0.75,0.57,5,2,35,0.0,0.84,0.0,0.9,1.19,2.97,0.0,0.0
21926,0.75,0.57,5,2,36,1.0,0.03,0.97,0.9,0.0,1.77,0.0,0.0
21927,0.75,0.57,5,2,37,0.0,1.26,0.0,0.81,1.16,4.45,0.0,0.0
21928,0.75,0.57,5,2,38,0.0,0.0,0.0,0.68,0.35,0.35,0.0,0.0
21929,0.75,0.57,5,2,39,0.45,0.0,0.81,0.0,1.84,2.13,0.0,0.94
21930,0.75,0.57,5,2,40,0.68,0.0,0.84,0.0,0.0,0.94,0.0,0.0
21931,0.75,0.57,5,2,41,0.61,0.0,0.1,0.0,1.39,1.45,0.13,0.0
21932,0.75,0.57,5,2,42,0.0,0.13,0.0,1.0,0.68,4.23,0.0,0.0
21933,0.75,0.57,5,2,43,0.81,0.0,0.1,0.0,0.68,3.23,0.0,0.1
21934,0.75,0.57,5,3,1,0.0,1.0,0.0,0.0,1.1,1.81,0.0,0.0
21935,0.75,0.57,5,3,2,0.9,0.81,0.45,1.1,3.1,1.87,0.0,0.97
21936,0.75,0.57,5,3,3,0.87,0.0,0.0,0.0,1.0,2.39,0.0,0.0
21937,0.75,0.57,5,3,4,0.0,0.23,0.0,0.0,1.29,2.32,0.0,1.0
21938,0.75,0.57,5,3,5,1.9,2.32,0.0,0.87,1.16,2.29,0.0,0.0
21939,0.75,0.57,5,3,6,1.55,0.0,0.13,0.9,2.52,1.84,0.0,0.61
21940,0.75,0.57,5,3,7,0.16,0.68,0.0,0.0,0.0,2.03,0.0,0.0
21941,0.75,0.57,5,3,8,0.03,1.0,0.19,0.06,1.0,3.35,0.0,0.0
21942,0.75,0.57,5,3,9,1.55,0.1,1.03,0.71,0.0,0.1,0.0,0.0
21943,0.75,0.57,5,3,10,0.06,0.0,0.45,0.87,1.26,2.16,0.0,0.0
21944,0.75,0.57,5,3,11,0.55,0.81,0.13,0.0,1.0,0.0,0.0,0.0
21945,0.75,0.57,5,3,12,0.9,0.0,0.65,0.0,1.0,1.97,0.0,0.0
21946,0.75,0.57,5,3,13,0.39,0.13,0.0,0.06,0.23,0.87,0.0,0.0
21947,0.75,0.57,5,3,14,0.0,0.1,0.0,0.35,0.48,2.23,0.0,0.45
21948,0.75,0.57,5,3,15,0.74,0.52,0.0,0.97,0.29,1.87,0.0,0.0
21949,0.75,0.57,5,3,16,0.0,0.42,0.0,0.0,0.0,3.45,0.0,0.32
21950,0.75,0.57,5,3,17,1.55,0.0,1.42,0.0,2.29,1.55,0.19,0.03
21951,0.75,0.57,5,3,18,0.97,0.0,0.94,0.0,0.16,1.39,0.0,0.0
21952,0.75,0.57,5,3,19,0.42,0.03,0.74,0.97,1.52,0.68,0.68,0.0
21953,0.75,0.57,5,3,20,0.0,0.19,0.0,1.0,1.32,3.65,0.0,0.23
21954,0.75,0.57,5,3,21,0.68,0.03,0.74,0.9,0.26,2.29,0.0,0.0
21955,0.75,0.57,5,3,22,0.0,0.0,0.0,0.0,0.48,1.84,0.0,0.0
21956,0.75,0.57,5,3,23,0.68,1.0,0.0,0.0,0.74,4.35,0.0,0.0
21957,0.75,0.57,5,3,24,0.0,1.0,0.0,0.0,1.13,1.84,0.0,0.0
21958,0.75,0.57,5,3,25,1.26,0.77,0.16,0.87,0.9,0.32,0.0,0.0
21959,0.75,0.57,5,3,26,0.0,0.0,0.0,0.0,3.71,1.84,0.0,0.58
21960,0.75,0.57,5,3,27,0.97,0.58,0.0,1.42,0.13,1.71,0.0,0.0
21961,0.75,0.57,5,3,28,0.32,0.03,0.0,1.77,1.97,1.65,0.0,0.0
21962,0.75,0.57,5,3,29,0.35,0.97,0.9,0.13,1.58,1.35,0.0,0.0
21963,0.75,0.57,5,3,30,0.03,0.03,0.77,1.0,1.16,1.77,0.0,0.97
21964,0.75,0.57,5,3,31,0.77,0.0,0.81,1.61,0.65,2.9,0.0,0.0
21965,0.75,0.57,5,3,32,0.0,0.0,0.0,0.9,2.58,3.35,0.0,0.0
21966,0.75,0.57,5,3,33,1.13,0.0,1.58,0.0,2.03,3.16,0.0,0.77
21967,0.75,0.57,5,3,34,0.19,0.94,0.0,0.26,1.65,1.0,0.03,0.0
21968,0.75,0.57,5,3,35,0.84,0.1,0.0,0.61,0.06,1.81,0.0,0.0
21969,0.75,0.57,5,3,36,1.0,0.0,0.0,0.0,2.0,0.97,0.0,0.0
21970,0.75,0.57,5,3,37,0.0,0.03,0.0,0.0,0.77,2.0,0.0,0.0
21971,0.75,0.57,5,3,38,0.0,0.0,0.97,0.06,0.55,0.55,0.0,0.55
21972,0.75,0.57,5,3,39,0.0,0.0,0.97,0.0,0.87,2.42,0.0,0.0
21973,0.75,0.57,5,3,40,0.65,0.03,0.0,0.1,0.87,0.13,0.0,0.0
21974,0.75,0.57,5,3,41,0.23,0.87,0.0,0.0,0.84,1.77,0.0,0.0
21975,0.75,0.57,5,3,42,0.0,0.0,0.48,0.0,0.81,2.9,0.0,0.0
21976,0.75,0.57,5,4,1,0.0,0.39,0.0,0.84,1.0,1.39,0.0,0.0
21977,0.75,0.57,5,4,2,0.61,0.0,1.13,0.0,0.0,2.42,0.0,0.0
21978,0.75,0.57,5,4,3,0.0,0.0,0.0,0.0,0.87,1.16,0.0,0.26
21979,0.75,0.57,5,4,4,1.0,1.0,0.0,0.97,0.97,3.81,0.0,0.0
21980,0.75,0.57,5,4,5,0.81,0.03,0.0,0.0,0.61,2.13,0.0,0.0
21981,0.75,0.57,5,4,6,0.03,0.1,0.16,0.84,0.65,0.19,0.0,0.58
21982,0.75,0.57,5,4,7,0.77,0.06,0.0,0.0,0.1,1.23,0.0,0.0
21983,0.75,0.57,5,4,8,0.0,0.0,0.0,0.0,0.45,1.61,0.0,0.0
21984,0.75,0.57,5,4,9,0.0,0.55,0.0,0.0,1.16,4.1,0.0,0.0
21985,0.75,0.57,5,4,10,0.0,1.1,0.0,0.0,0.0,2.65,0.0,0.0
21986,0.75,0.57,5,4,11,1.32,0.0,1.32,0.9,1.35,0.13,0.0,0.0
21987,0.75,0.57,5,4,12,1.0,0.16,0.0,0.97,0.81,1.81,0.0,0.0
21988,0.75,0.57,5,4,13,0.0,0.68,0.0,0.9,0.0,0.32,0.0,0.0
21989,0.75,0.57,5,4,14,0.9,0.39,0.0,0.0,0.0,2.13,0.0,0.0
21990,0.75,0.57,5,4,15,0.32,0.45,0.0,0.0,0.19,3.74,0.0,0.0
21991,0.75,0.57,5,4,16,0.29,0.9,0.97,0.32,1.1,0.03,0.0,0.26
21992,0.75,0.57,5,4,17,0.0,0.1,0.0,0.94,1.0,0.16,0.68,1.0
21993,0.75,0.57,5,4,18,0.0,0.0,0.0,0.0,0.55,2.32,0.0,0.0
21994,0.75,0.57,5,4,19,1.03,0.52,0.9,0.97,0.58,0.23,0.0,1.0
21995,0.75,0.57,5,4,20,0.0,0.0,0.0,0.1,0.65,2.52,0.0,0.0
21996,0.75,0.57,5,4,21,0.0,0.94,0.94,0.45,0.87,0.81,0.0,0.0
21997,0.75,0.57,5,4,22,0.55,0.26,0.0,0.97,0.1,1.68,0.0,0.0
21998,0.75,0.57,5,4,23,1.77,0.03,0.0,1.94,0.32,0.48,0.0,0.0
21999,0.75,0.57,5,4,24,0.94,0.0,0.87,0.9,0.52,2.16,0.0,0.0
22000,0.75,0.57,5,4,25,0.03,0.0,0.84,0.0,0.0,0.52,0.0,0.0
22001,0.75,0.57,5,4,26,0.13,0.81,0.0,0.87,1.06,2.42,0.0,0.0
22002,0.75,0.57,5,4,27,0.06,0.1,0.35,0.58,1.0,0.0,0.0,1.0
22003,0.75,0.57,5,4,28,0.0,0.94,0.0,1.26,0.0,1.94,0.0,0.0
22004,0.75,0.57,5,4,29,0.0,0.0,0.87,0.48,0.23,2.16,0.0,0.0
22005,0.75,0.57,5,4,30,0.94,0.1,0.0,0.9,0.94,1.23,0.0,0.0
22006,0.75,0.57,5,4,31,0.0,0.0,0.0,0.0,1.06,2.1,0.0,0.0
22007,0.75,0.57,5,4,32,0.0,0.0,0.68,0.0,0.0,0.32,0.0,0.0
22008,0.75,0.57,5,4,33,0.0,0.0,0.58,0.0,0.39,1.52,0.0,0.13
22009,0.75,0.57,5,4,34,0.87,0.0,0.71,0.19,0.39,0.9,0.06,0.77
22010,0.75,0.57,5,4,35,0.81,0.1,0.0,0.68,0.1,3.94,0.0,0.0
